0;0
0,7477815999386905; 0,003013922340582287
5,254651212762724; 0,057242102234188685
12,02056119121869; 0,146114506626705
18,049900688175796; 0,24552723087243045
24,804599548191902; 0,31933936616073355
31,573872862179826; 0,41272985128451367
39,825256033917384; 0,49708791198524593
52,556602134223226; 0,5995295067294737
63,03787676364905; 0,679375092258162
72,76240089838427; 0,7426525132524759
89,1990216430641; 0,8225130469390841
104,13447362864665; 0,8858035475715781
119,80537498388404; 0,9370477014404416
137,69944112574578; 0,9747432186747335
151,85796260344588; 0,9943570703852698
168,24189109145843; 1,003434339282077
180,1525833219665; 1,0034642355979166
196,5241795796952; 0,9959752084800897
210,6580365968276; 0,9824564681613577
223,30081486145858; 0,965921936982303
233,70585388549338; 0,9433576926023433
248,56731248937277; 0,9072504171470317
261,94105567628276; 0,8726454315626615
273,0837862936603; 0,841046894239914
282,7388014940683; 0,8109506467881078
295,36364196919556; 0,7703196850423124
307,98399799694675; 0,7236646156548319
323,5741792994172; 0,6664748319733622
337,67552407307403; 0,6092813112524125
366,6215107729506; 0,4933901114198319
391,8554961573892; 0,3910438111823431
411,8976125923283; 0,31428688878383637
431,9408501391114; 0,2390359932957511
451,98969324511415; 0,17131523235977208
467,5854801068044; 0,12165558323040904
481,7002782225892; 0,08253438543451486
498,7938705078449; 0,044926688628001976
516,6374866167273; 0,014850994893335523
535,2389743321443; 0,002849492603464565
542,6820358643679; 0,0013621508904431145
550;0
